"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"ENSG00000270916" -1.44989188468402 -0.300209828895537 -3.84067415536933 0.00254030192187264 0.0328759872684283 -1.78422655050746
"ENSG00000132170" -2.38168635012384 -0.615270020486751 -3.83971036191169 0.00254464084973843 0.0328991092920211 -1.785944627819
"ENSG00000277459" 1.8153485468044 0.506180728300335 3.83965099045088 0.00254490838570747 0.0328991092920211 -1.7860504667051
"ENSG00000198502" 1.35718187398384 8.92214514696973 3.83864848418435 0.00254943020307865 0.032939315813199 -1.78783762796732
"ENSG00000179935" -2.1274283765979 -1.05616505994564 -3.83828377594229 0.00255107728063104 0.0329423559857469 -1.7884878084953
"ENSG00000230629" -0.98051189486139 8.7147379871178 -3.8356099928882 0.00256318607732597 0.0330513144661932 -1.79325475823158
"ENSG00000264230" 2.00284447958699 -0.258645047412197 3.83558990996773 0.00256327725120719 0.0330513144661932 -1.79329056493275
"ENSG00000125629" 1.54014231797577 3.54500830954281 3.83548261156551 0.00256376442889387 0.0330513144661932 -1.79348187234014
"ENSG00000106070" -0.918597675885526 6.9236117195559 -3.83507023965454 0.00256563765189367 0.0330571998726046 -1.794217117278
"ENSG00000205269" -3.184210962256 1.05581587242407 -3.82902344971544 0.00259326831949682 0.0333947698494143 -1.80499970023777
"ENSG00000160783" -1.23761351565105 6.37663046021114 -3.82847966869785 0.00259576811563257 0.0334085235577332 -1.80596949055115
"ENSG00000260081" 2.08556890948757 2.71081820339956 3.82686509655362 0.00260320506827973 0.0334851385992511 -1.808849072713
"ENSG00000168872" 1.22929290474267 4.58738590027055 3.82656473359754 0.00260459100701297 0.0334851385992511 -1.80938478860955
"ENSG00000240990" -1.95794819460201 -1.09860443294772 -3.82374143921289 0.00261765555828295 0.0336094687950338 -1.81442061324832
"ENSG00000030582" -1.37621363809328 9.7518226701752 -3.82343651583952 0.00261907060449041 0.0336094687950338 -1.8149645287177
"ENSG00000272831" 1.13544555559973 3.77155627846097 3.82342449714371 0.0026191263953546 0.0336094687950338 -1.81498596752865
"ENSG00000091656" -2.04287529767276 2.24222030286468 -3.8230449309874 0.00262088897487595 0.0336094687950338 -1.81566303837468
"ENSG00000236530" -1.76996829625138 -1.59362045172319 -3.82292122969884 0.00262146366705072 0.0336094687950338 -1.81588369911491
"ENSG00000173611" -2.56038412190224 1.45062490516758 -3.82105814004526 0.0026301349613875 0.0337021247605799 -1.81920724149691
"ENSG00000166900" -1.29516629410305 4.06192649908559 -3.82065892087209 0.00263199687571113 0.0337074726113301 -1.81991943459223
"ENSG00000141447" -1.70154517784549 2.82712913815669 -3.81938894399996 0.00263792895625169 0.0337649118294991 -1.82218510169916
"ENSG00000224805" -1.47472388840838 0.0352741488481774 -3.81718203189826 0.00264827030505017 0.0338786947905924 -1.82612254450219
"ENSG00000137501" 1.4583466974629 3.63612269861935 3.81511703190944 0.00265798454232326 0.0339843349646964 -1.82980709676315
"ENSG00000196368" 2.08567099979035 2.41185642128053 3.81288384944482 0.00266853132491302 0.0340597532650953 -1.83379206088124
"ENSG00000224892" -1.09412721101431 3.60233571302468 -3.81268151561896 0.00266948902896563 0.0340597532650953 -1.83415312870514
"ENSG00000231290" 1.25985995652673 4.48265126442271 3.81266796541584 0.00266955317862908 0.0340597532650953 -1.83417730935001
"ENSG00000258412" 2.02128981594204 -1.03990522930712 3.81263234728932 0.00266972181031368 0.0340597532650953 -1.83424087076408
"ENSG00000100302" -1.96035278747561 1.99384719272734 -3.81038268772868 0.0026803949682288 0.0341772328899731 -1.83825561680832
"ENSG00000162390" -2.57447778691225 -0.758186037483976 -3.8088175030739 0.00268784669438804 0.0342496051261438 -1.8410490492599
"ENSG00000171763" -2.09140853446879 0.655866184542747 -3.80857430599121 0.0026890064537197 0.0342496051261438 -1.84148310526158
"ENSG00000210144" -2.5505763422153 2.46225375250061 -3.80734353300707 0.00269488368916863 0.0343057370447686 -1.84367983895994
"ENSG00000120885" 1.13996038134858 8.56915946723476 3.80561402036818 0.00270316492152462 0.0343923938270749 -1.84676691524684
"ENSG00000124126" -1.82136488544389 4.98416766481855 -3.80337017795481 0.00271394798717393 0.0345107696636057 -1.85077233758471
"ENSG00000104763" -1.24351562871544 6.96946877469673 -3.80252912080405 0.00271800121276985 0.0345135075308561 -1.85227377250641
"ENSG00000237176" -1.53598458288021 -0.885762345687351 -3.80246298080385 0.00271832021951085 0.0345135075308561 -1.8523918460368
"ENSG00000005187" -1.72191674817553 0.317809014205615 -3.80227185460414 0.00271924227723744 0.0345135075308561 -1.85273304732716
"ENSG00000152234" -0.942098899943337 6.54617872740446 -3.80206331518993 0.00272024871015263 0.0345135075308561 -1.85310533771699
"ENSG00000167083" 2.11379819300161 -0.448559927911915 3.80168218599791 0.00272208907187581 0.0345135075308561 -1.85378574767781
"ENSG00000163597" -0.926973622165907 7.04457602669223 -3.80136028666741 0.00272364442992429 0.0345135075308561 -1.85436042519773
"ENSG00000011422" -1.15800233105922 7.5001725513653 -3.80108437723859 0.00272497830259891 0.0345135075308561 -1.85485300376438
"ENSG00000173295" -1.29951529190918 2.80774877346069 -3.80052539064468 0.00272768276516266 0.0345135075308561 -1.85585097289167
"ENSG00000189410" -1.69075585876172 2.76845458337511 -3.80044375175347 0.0027280779781488 0.0345135075308561 -1.85599672605356
"ENSG00000183605" -1.65694707118668 4.68354084862986 -3.80026275844576 0.00272895437535054 0.0345135075308561 -1.856319862187
"ENSG00000181649" 1.24355125284458 5.12644470651574 3.79962643616117 0.00273203784996787 0.0345267701167589 -1.85745593648238
"ENSG00000240729" -2.04539006305275 -0.860116184111881 -3.79943578746093 0.0027329623898883 0.0345267701167589 -1.85779632125035
"ENSG00000204054" -1.01094076685325 5.91770151546928 -3.79892478429164 0.00273544206185216 0.0345393966835813 -1.85870867973558
"ENSG00000111731" -2.74052498413823 1.61011891974507 -3.79699764420329 0.00274481450829646 0.0346389949900431 -1.86214960169332
"ENSG00000005882" -1.12511686445757 4.94463091213643 -3.79457430124236 0.0027566471989447 0.0347695166163111 -1.86647684508169
"ENSG00000122378" -1.21129391034906 7.02791171449363 -3.79395880908213 0.00275966088819067 0.0347887234819238 -1.86757596044795
"ENSG00000275645" 2.01988971525843 -0.624585888950822 3.79350829333969 0.00276186894149991 0.0347977591149886 -1.86838048487959
"ENSG00000251257" -2.79099841795039 1.80104767114761 -3.79203805672255 0.00276908749696795 0.0348698800076903 -1.87100610454091
"ENSG00000135929" -2.93866875692334 0.154890494031951 -3.79026709436683 0.00277780838363558 0.0349608310807727 -1.87416896258063
"ENSG00000198796" 1.6861605325306 3.1802642362008 3.78813545340868 0.00278834294840154 0.0350614247076847 -1.87797624753487
"ENSG00000221916" 2.81821377864285 0.610108945786797 3.78804190299166 0.00278880621657079 0.0350614247076847 -1.87814334300021
"ENSG00000112773" 1.54890137727047 4.30361992843802 3.78371881581523 0.00281030121873866 0.0352989012218875 -1.88586566224721
"ENSG00000067365" 1.42740988293072 4.65749482064895 3.78363477470948 0.00281072077098942 0.0352989012218875 -1.88601579663316
"ENSG00000127528" -2.79115757521198 0.860364024818929 -3.78304094099782 0.0028136871637336 0.0353171470029907 -1.88707665786273
"ENSG00000106636" 0.976362707261372 8.86925040108084 3.78241467256442 0.00281681907445078 0.0353374496146422 -1.8881954871095
"ENSG00000105810" 1.92546866676391 3.481867236061 3.78153612237536 0.0028212186795595 0.0353684826948011 -1.88976506054817
"ENSG00000144214" -2.33994245655818 -1.20843257549929 -3.78106832564185 0.00282356420165624 0.0353684826948011 -1.89060082283958
"ENSG00000116016" -1.70787850861233 8.44126545913752 -3.78052317270958 0.00282630012180904 0.0353684826948011 -1.89157480689771
"ENSG00000111850" -1.21490478841261 2.80919875794032 -3.7804342342089 0.00282674673027378 0.0353684826948011 -1.89173370848939
"ENSG00000226124" -3.05522409831679 1.17694074216498 -3.78040938440234 0.00282687152763367 0.0353684826948011 -1.89177810638069
"ENSG00000169057" -1.02917921608847 4.69604658723444 -3.77976785640233 0.00283009528957757 0.0353898410970006 -1.89292430569012
"ENSG00000197912" 1.00444231793753 7.39498823016465 3.77877579411759 0.00283508799350981 0.0354332850779635 -1.89469684627861
"ENSG00000201388" -1.69475818990944 -1.33567919101845 -3.77484554985918 0.00285495692136721 0.0356594543617995 -1.90171972231701
"ENSG00000196074" -1.77073366321115 -1.59342910998325 -3.77459258010204 0.00285624068750336 0.0356594543617995 -1.9021717826893
"ENSG00000115944" -1.21291032051224 6.46185544300828 -3.77334224856223 0.00286259458744431 0.0357022601156976 -1.90440620169919
"ENSG00000234883" -2.83516216598558 1.784552405304 -3.77331574368496 0.00286272943672196 0.0357022601156976 -1.90445356861082
"ENSG00000139531" -1.46746392477849 4.64502273502727 -3.7716667795906 0.00287113178082374 0.0357879214603319 -1.90740052263914
"ENSG00000206344" 1.8659024693068 -0.274481062264439 3.77119557686514 0.00287353747288853 0.0357987845127501 -1.90824266642056
"ENSG00000143436" -1.40654892818997 5.42915874621777 -3.77013914434016 0.00287893856488352 0.0358218180039747 -1.91013079658808
"ENSG00000148120" 0.940757646384951 4.4368173373125 3.77009824983309 0.0028791478513357 0.0358218180039747 -1.91020388752899
"ENSG00000064703" -1.06393749634712 3.26331841838891 -3.76993335757535 0.00287999188203722 0.0358218180039747 -1.91049860129009
"ENSG00000277050" -2.53279547804156 -0.658493928664454 -3.76779906932447 0.00289093965337824 0.0359388310452466 -1.91431339274625
"ENSG00000237748" -1.97581406730751 0.75603333866108 -3.76731047298133 0.00289345192012229 0.0359404756691791 -1.91518674200869
"ENSG00000135535" -1.18925376611026 6.25077522884458 -3.76717430458778 0.00289415247203169 0.0359404756691791 -1.91543014102558
"ENSG00000166104" -2.27809944769248 -0.188280004336414 -3.76530623563533 0.00290378087527398 0.0360278716524449 -1.91876940426159
"ENSG00000102890" 2.44197350844376 0.571925524483619 3.76520992763118 0.00290427815969182 0.0360278716524449 -1.91894156537458
"ENSG00000126752" 1.25469974666722 5.20826289965728 3.76362190553976 0.00291249054104638 0.036096912087713 -1.9217804123843
"ENSG00000213619" -0.901939778987027 7.64182093898607 -3.76297729906692 0.00291583091552857 0.036096912087713 -1.92293279583594
"ENSG00000173926" 0.880954110953925 3.08868762695558 3.76287947652029 0.00291633818035731 0.036096912087713 -1.92310767856757
"ENSG00000250337" 2.75549073417096 2.77062436715971 3.76279233890445 0.00291679011437457 0.036096912087713 -1.92326345976372
"ENSG00000198948" -2.55866087664801 1.14360483677166 -3.76234957235244 0.00291908761140613 0.036096912087713 -1.92405502765415
"ENSG00000244321" -2.54847025921429 -0.786364188399676 -3.76234228438253 0.00291912544396651 0.036096912087713 -1.9240680570216
"ENSG00000185532" -1.90967156277965 4.82248830760212 -3.76164377124584 0.00292275383868415 0.0361226366906017 -1.92531686787688
"ENSG00000243927" 1.07979202811684 6.56941811664609 3.75397605421298 0.00296289017789017 0.0365993009057116 -1.93902729432937
"ENSG00000181513" -1.53480315691365 2.7842460033003 -3.753349041792 0.00296619725481639 0.0366207654729554 -1.94014859721853
"ENSG00000260917" -1.59649017283617 2.22316441936811 -3.75268469928461 0.00296970537124583 0.0366446880659176 -1.94133668470799
"ENSG00000176845" -1.10309776235423 6.35835450829793 -3.7513181628598 0.00297693492209983 0.0367144817506751 -1.94378063653788
"ENSG00000213281" -1.64101678764022 5.44198173974356 -3.75063114274732 0.00298057639074788 0.036739973323672 -1.9450093654304
"ENSG00000268798" 2.54913220948297 0.590269552195965 3.74968927452879 0.00298557610793925 0.0367764343316501 -1.9466939343655
"ENSG00000153048" 1.25784034061237 7.17427629866003 3.7494803123662 0.00298668651146297 0.0367764343316501 -1.94706767884409
"ENSG00000171943" -2.76282880055522 -0.0673763723581484 -3.74846268731105 0.00299210014825116 0.0368140881025325 -1.94888781532782
"ENSG00000157224" -1.35436603146812 3.38758539257322 -3.74802823889853 0.00299441443573844 0.0368140881025325 -1.94966489412599
"ENSG00000158882" -1.21056831826458 3.27020604957272 -3.74801639511231 0.00299447755286735 0.0368140881025325 -1.94968607874632
"ENSG00000264522" -1.07176730966573 4.72109323865462 -3.74704547343497 0.00299965638710283 0.0368409751311568 -1.95142276568675
"ENSG00000153044" -1.13778645403203 5.67918490015718 -3.7468843908739 0.00300051648276098 0.0368409751311568 -1.9517108994639
"ENSG00000197142" 2.36301983571746 -0.331731113287479 3.74624240472556 0.00300394687270565 0.0368409751311568 -1.95285925717167
"ENSG00000104497" -2.8003113962061 1.151243618898 -3.74621930278089 0.00300407039092441 0.0368409751311568 -1.95290058141814
"ENSG00000278626" -2.92979526104526 -0.680092470497038 -3.74612795880469 0.00300455882723028 0.0368409751311568 -1.95306397581291
"ENSG00000254531" 1.33575080313488 3.26329001026202 3.74396635170047 0.00301614130985329 0.0369620811126396 -1.95693076477988
"ENSG00000143434" -2.35291995628116 -0.110888670776571 -3.74369403940452 0.00301760369073363 0.0369620811126396 -1.95741791031626
"ENSG00000225969" 1.56878905966753 -0.0292382973976616 3.74285098029632 0.00302213574613733 0.0369981718260065 -1.95892610575758
"ENSG00000204520" 1.00995076403639 5.8268073505259 3.74128486864858 0.0030305733443698 0.0370820128041557 -1.96172792319644
"ENSG00000154175" -1.74871271624083 4.18081879742147 -3.74055316144688 0.00303452380624093 0.0370956864076171 -1.96303701805041
"ENSG00000253549" -1.46640176274525 -1.06788041504418 -3.74048256776642 0.00303490521939111 0.0370956864076171 -1.9631633186531
"ENSG00000205302" -1.17809766337149 4.66556735237696 -3.74019486943094 0.00303646014564792 0.0370956864076171 -1.96367804872436
"ENSG00000091831" -2.33178442051604 -0.349702291227221 -3.73649671867484 0.00305652076653905 0.0373200802391263 -1.97029496409841
"ENSG00000102931" 0.972600676087939 6.06741983693476 3.73622012328075 0.00305802663140522 0.0373200802391263 -1.9707898949527
"ENSG00000168152" -2.18188773854977 0.375557091019064 -3.73552712555972 0.00306180286493717 0.0373466325407443 -1.97202994253628
"ENSG00000079691" -2.94099384194279 0.755418625278691 -3.73511696028019 0.00306404016916955 0.0373515514788249 -1.97276390415366
"ENSG00000163155" -1.59701297050818 2.37726736928484 -3.73486641964681 0.00306540760615195 0.0373515514788249 -1.97321223369763
"ENSG00000113140" 1.69389793418755 8.4343180915058 3.73306610078535 0.00307525214047599 0.037451948562561 -1.9764339202793
"ENSG00000177291" -1.7883572772492 -1.01695654034422 -3.73273763718367 0.00307705175813272 0.0374543170183979 -1.97702172938498
"ENSG00000171453" -1.00932335719911 4.36936444436213 -3.73189366485474 0.00308168076667388 0.0374911048016519 -1.97853210728499
"ENSG00000130810" -1.12492637364094 4.44194483714659 -3.73009025857939 0.00309159610288125 0.0375921331238306 -1.98175963381853
"ENSG00000227811" 1.3640531810169 3.39419686496898 3.72927597694527 0.00309608387194509 0.0376270943062327 -1.98321700259176
"ENSG00000164828" 1.05536352249478 5.92385714315129 3.72793136006071 0.00310350917216564 0.0376977006888668 -1.98562362889836
"ENSG00000234975" -2.93302370316921 2.05001072355448 -3.72611124663142 0.00311358948537006 0.0378004667282128 -1.9888814774418
"ENSG00000224086" 1.92128224977044 0.64776819828606 3.72531012910628 0.00311803697873401 0.037834776319178 -1.99031547073303
"ENSG00000140511" 1.80981325698597 2.19444645537679 3.72252692051541 0.00313353914753974 0.0380031197862226 -1.99529767788333
"ENSG00000169221" 1.13510632921493 7.31924950898998 3.7219878407192 0.00313655092038009 0.0380198852863112 -1.99626273343468
"ENSG00000107833" -1.3344670433642 6.3184277707511 -3.72006124820181 0.00314733892406675 0.0381308444725719 -1.99971183757697
"ENSG00000196154" 1.77261604000314 3.47148981577626 3.71800597428858 0.0031588895795661 0.0382509234299924 -2.00339154938823
"ENSG00000130775" -1.46450134504937 4.12338898497788 -3.71483085903445 0.00317681955771069 0.0384480848338285 -2.00907667076324
"ENSG00000154153" -1.1892426362184 4.87514431151564 -3.71312267742259 0.00318650899916836 0.0385453608017597 -2.01213544818384
"ENSG00000140718" 1.1076103689529 6.46858577766979 3.71226905619034 0.0031913624441812 0.0385840680168518 -2.01366405781055
"ENSG00000127152" -1.30639204860061 3.75426442952055 -3.71105046049131 0.00319830420999365 0.0386416052963167 -2.01584631121198
"ENSG00000258634" -2.31412531067071 1.58083659392147 -3.71071859598444 0.00320019737558528 0.0386416052963167 -2.01644062652308
"ENSG00000228477" -1.94114779479212 -0.637599904321552 -3.71056227523277 0.00320108952763265 0.0386416052963167 -2.01672057368703
"ENSG00000096433" -1.69596742348848 6.11003899665156 -3.70972855371276 0.00320585205678048 0.0386790857771023 -2.01821366781181
"ENSG00000259867" 2.200163609359 0.544510713940644 3.70770070106253 0.00321746635797438 0.0387836901643701 -2.0218454684541
"ENSG00000145708" -2.04423256885684 0.448122904471858 -3.70763450108015 0.00321784623974546 0.0387836901643701 -2.02196403377196
"ENSG00000065135" -1.04479033209015 7.51378576099031 -3.70700998432696 0.00322143223608291 0.0388068661831485 -2.02308256615108
"ENSG00000110851" -1.21132952198077 3.75150189108471 -3.70567200291761 0.00322912881417701 0.0388795107069176 -2.02547901298958
"ENSG00000171121" -1.88823117134932 -1.42511618384282 -3.70335513817218 0.00324250106364411 0.0390203815467104 -2.02962896434537
"ENSG00000113163" -1.23461640252773 4.06491957812453 -3.70280299388409 0.00324569627080599 0.0390386993726737 -2.03061800504613
"ENSG00000169933" 2.37829525581295 0.796128062866356 3.70045124976033 0.00325934190495066 0.039137777709925 -2.03483080719133
"ENSG00000197798" -0.91871651339915 3.65485359824931 -3.70041078416009 0.0032595772160305 0.039137777709925 -2.03490329799951
"ENSG00000267270" -2.35191091654545 0.38630893856896 -3.70007042531927 0.00326155712470744 0.039137777709925 -2.03551302654284
"ENSG00000264350" -1.85757724318857 4.90728833397513 -3.69994404419771 0.00326229261387205 0.039137777709925 -2.03573943091108
"ENSG00000148158" -1.32850616991321 2.56381491118711 -3.69993931856508 0.00326232011853108 0.039137777709925 -2.03574789662184
"ENSG00000155980" -1.7734401141913 3.80980559326736 -3.6989874926592 0.0032678649071532 0.0391841519750837 -2.03745306530904
"ENSG00000085644" 0.988076306597599 3.42356138217374 3.69760968182453 0.00327590841192625 0.0392512380187127 -2.03992146159391
"ENSG00000164520" -2.21114994707221 0.23921496961654 -3.69745306364368 0.00327682401904741 0.0392512380187127 -2.04020205510795
"ENSG00000077942" -2.03197562889146 -0.525954019111829 -3.69642905797818 0.00328281695755308 0.0393028480695452 -2.04203667297222
"ENSG00000160014" -0.941926079285888 7.20663914155448 -3.6961192767027 0.00328463215559169 0.0393044137018341 -2.0425916911801
"ENSG00000149571" 2.3711712495574 -0.677962230745445 3.69456615490428 0.00329374841752504 0.0393932986030391 -2.04537441341966
"ENSG00000274834" 1.71163802372075 -1.36229171150393 3.69175823017676 0.00331029601058323 0.0395493526525966 -2.05040569291727
"ENSG00000198952" -1.37456098022961 3.78019987689779 -3.69167584990102 0.00331078278066646 0.0395493526525966 -2.05055330949769
"ENSG00000123836" -1.35783921174068 4.14901865298138 -3.69149000679726 0.00331188116410276 0.0395493526525966 -2.05088632166428
"ENSG00000215788" 1.00088993651311 3.02789626292382 3.69088478987635 0.00331546075869401 0.0395672220101371 -2.05197082245862
"ENSG00000162702" -1.13773858285015 4.30926689075805 -3.69066377924681 0.0033167689316803 0.0395672220101371 -2.05236686091736
"ENSG00000100036" 1.12681682564186 6.28667735874721 3.6894212632293 0.00332413333099853 0.0396348120314357 -2.0545934276907
"ENSG00000183765" -3.2285238172397 1.89701902274998 -3.68733140775726 0.00333655785531515 0.0397626358508292 -2.05833859838239
"ENSG00000111906" -1.41350085567993 7.48873885229777 -3.68697987952384 0.0033386524328211 0.0397643748061398 -2.05896858508265
"ENSG00000243115" -1.46640176274525 -1.66951208509972 -3.6861940261732 0.00334333982244929 0.0397643748061398 -2.06037696565
"ENSG00000256280" -1.46640176274525 -1.66951208509972 -3.6861940261732 0.00334333982244929 0.0397643748061398 -2.06037696565
"ENSG00000103335" 0.874574417579129 7.08770641476531 3.68616378633057 0.00334352032954686 0.0397643748061398 -2.06043116115998
"ENSG00000130560" -0.964064445960271 6.75852090673275 -3.68586597643557 0.00334529854601673 0.0397652553605473 -2.06096489534412
"ENSG00000227836" 1.89171548147409 0.138521229808931 3.68448103256801 0.00335358079824956 0.0398256791992484 -2.06344705036374
"ENSG00000119537" -1.4723048490448 5.3432319858396 -3.68444520999489 0.00335379530412801 0.0398256791992484 -2.063511254446
"ENSG00000147614" -3.64580292284076 1.65880361218868 -3.68380470670744 0.00335763302485216 0.0398483305875326 -2.0646592271711
"ENSG00000241431" -0.929250506974819 7.32532171204902 -3.68347293478012 0.00335962268608331 0.0398483305875326 -2.06525386985348
"ENSG00000171703" 1.01798886118769 7.87564323020793 3.68311769978018 0.00336175440074458 0.0398483305875326 -2.06589057241051
"ENSG00000048707" -0.938193491087692 4.15682694117411 -3.68294463136501 0.00336279346331764 0.0398483305875326 -2.06620077259031
"ENSG00000196550" -2.2409565864167 -1.20242106628553 -3.68270353434612 0.00336424150413299 0.0398483305875326 -2.06663290687073
"ENSG00000279130" -1.26909789615042 -1.3276737829101 -3.68028689959334 0.00337879139247171 0.0400003644606468 -2.07096457192009
"ENSG00000215467" -1.88795081510438 6.43123014105351 -3.67687369888319 0.00339945159658061 0.0402245454130892 -2.07708304041176
"ENSG00000241411" -2.05689680676382 0.891314837999363 -3.67570118920144 0.00340657875739961 0.0402884484162 -2.07918500947869
"ENSG00000137809" 2.25533315240145 0.0816207158006401 3.6752226825331 0.00340949179575022 0.0402920533728888 -2.08004285338432
"ENSG00000103811" -1.5359845828802 -1.47217436565643 -3.67508391169329 0.00341033707943154 0.0402920533728888 -2.08029163734213
"ENSG00000237310" -1.23230430576503 2.53800097545064 -3.67315822979806 0.00342208908624656 0.0404104386328326 -2.08374404168127
"ENSG00000170959" -2.14128007435851 -1.19946595178594 -3.67283398463798 0.00342407197212103 0.0404134018196622 -2.08432537430472
"ENSG00000067225" 0.960979366932389 12.367215044372 3.67213898915378 0.00342832611976816 0.0404431555503894 -2.08557143599066
"ENSG00000227682" -2.53902273168675 0.894968667863197 -3.67032216194397 0.00343947280587093 0.0405541477777626 -2.08882895410091
"ENSG00000259802" 1.85607566286318 1.83796766333508 3.66980862665008 0.00344263021843156 0.0405562316453723 -2.08974973859531
"ENSG00000107140" -1.04072343194487 4.72320779747587 -3.66972808466446 0.00344312569167235 0.0405562316453723 -2.08989415406553
"ENSG00000276075" 2.02769340631361 1.87334753168435 3.66834951318933 0.0034516176727397 0.0406217347380498 -2.09236604732434
"ENSG00000135114" 1.65387946856835 3.24880041947356 3.66802427313756 0.00345362428264394 0.0406217347380498 -2.09294924392743
"ENSG00000184677" -1.2985651985277 3.68716429183025 -3.66751215427506 0.00345678629507027 0.0406217347380498 -2.09386754883774
"ENSG00000233278" -1.98249215514131 -1.32047811870199 -3.66741424627933 0.0034573911540999 0.0406217347380498 -2.09404311388522
"ENSG00000235110" -1.98249215514131 -1.32047811870199 -3.66741424627933 0.0034573911540999 0.0406217347380498 -2.09404311388522
"ENSG00000284308" 1.40931767754483 3.02466892960497 3.66705629643646 0.00345960343335822 0.0406272705153401 -2.09468498064332
"ENSG00000166797" -0.991109235531294 5.36520447543212 -3.66676022935185 0.00346143435037899 0.0406283245129494 -2.09521588570367
"ENSG00000112379" 2.45365987271733 3.74957965333936 3.66490665752149 0.00347291972768764 0.0407285368914705 -2.09853979661354
"ENSG00000140379" -3.81159020196423 0.422278106222566 -3.66481911825223 0.00347346311879773 0.0407285368914705 -2.09869678039412
"ENSG00000164647" -2.1844413405944 4.93018331757322 -3.66084324839477 0.00349823522872322 0.04099840322804 -2.10582709746096
"ENSG00000162851" -2.02374124592813 2.46244016536012 -3.65978959590964 0.0035048305036565 0.0410550777973498 -2.10771684880161
"ENSG00000145919" -1.13501729412974 6.57354989084728 -3.65608143303998 0.00352814328089487 0.0412978088494766 -2.11436796924266
"ENSG00000104419" 1.52333619242515 8.77425327334762 3.65593107468041 0.003529091919339 0.0412978088494766 -2.11463767286877
"ENSG00000107263" -1.45396948791549 5.3982840368069 -3.6553356813102 0.00353285093875776 0.04129895887814 -2.11570566405145
"ENSG00000173110" -2.17133960645618 -0.293640488411436 -3.65520759470565 0.00353366015166179 0.04129895887814 -2.11593542261924
"ENSG00000203727" 2.24068413635049 -0.557437647138489 3.6550747051934 0.00353449990913027 0.04129895887814 -2.11617379738009
"ENSG00000235957" -3.04016164306125 2.36707026632671 -3.65354956959674 0.00354415225816705 0.0413910154114464 -2.1189096199012
"ENSG00000167656" 2.30683414630898 -0.849138426519683 3.6531828803277 0.00354647701286216 0.0413974460320789 -2.11956741243467
"ENSG00000129910" 2.18456995412369 -0.623948133387213 3.65212883791166 0.00355316820828782 0.041454813486094 -2.12145826328578
"ENSG00000162512" -1.94025111747375 -0.457674723000839 -3.65122479544194 0.00355891751399601 0.0414670972065825 -2.12308007202703
"ENSG00000106665" -1.03955544120008 5.35815159249079 -3.65113567505022 0.00355948479693689 0.0414670972065825 -2.12323995189208
"ENSG00000139668" 0.992316661450196 5.89468408493187 3.65112505553153 0.00355955240013649 0.0414670972065825 -2.12325900308216
"ENSG00000143315" -1.17980318417769 4.35127108839196 -3.65052890952292 0.00356334954431504 0.0414906178977281 -2.12432848514644
"ENSG00000166340" -1.05343970992484 7.98297842327386 -3.65020202853097 0.00356543337414195 0.0414941757367722 -2.12491491488648
"ENSG00000171365" -2.21143867962009 1.9333463576407 -3.64896185081307 0.00357335075665309 0.0415655865183167 -2.12713986094777
"ENSG00000121644" -1.56992566117916 4.78825840200075 -3.64739137625913 0.00358340269317581 0.041661743120361 -2.12995748470072
"ENSG00000145147" -1.95794819460201 -0.834915934908283 -3.64653252957693 0.00358891208128699 0.0417050171836408 -2.13149841140696
"ENSG00000137959" 2.4452025757029 2.45294001171223 3.64561148243988 0.00359483014397836 0.0417324762780095 -2.13315097660407
"ENSG00000111640" 1.30460943859586 12.5940355143394 3.64560807880004 0.00359485203217618 0.0417324762780095 -2.13315708357342
"ENSG00000285331" -1.71158126871371 2.4862060826262 -3.64454261573584 0.00360171056529231 0.0417913049878323 -2.13506881451018
"ENSG00000197006" -1.0305180526002 7.24281894511997 -3.64386603744135 0.00360607276716599 0.0418175951578189 -2.13628280857919
"ENSG00000116521" -0.899544020792233 6.69989929675101 -3.64327469451541 0.00360988986137778 0.0418175951578189 -2.13734388159725
"ENSG00000179833" -0.945362864391594 5.68864215890521 -3.64318488563335 0.00361046993679424 0.0418175951578189 -2.13750503115029
"ENSG00000228280" 2.21805882402958 -0.330848357818814 3.6428522216012 0.00361261944720606 0.0418175951578189 -2.13810195387096
"ENSG00000260083" 0.983598307909631 4.29805250105422 3.64280309429925 0.00361293699486427 0.0418175951578189 -2.13819010692988
"ENSG00000219451" -1.58831947971248 2.85152898250892 -3.64242818803156 0.00361536124742881 0.0418249079561249 -2.13886283512252
"ENSG00000148834" -1.08329861983246 9.5678413829363 -3.64192175111707 0.0036186386674861 0.041842078625927 -2.1397715913035
"ENSG00000087510" -1.98195825103244 -0.475368885155059 -3.64027219049271 0.00362933500909344 0.0419449742952879 -2.14273166649658
"ENSG00000166821" -1.29333224298257 2.15644539202549 -3.63929687406589 0.00363567457560404 0.0419974408649231 -2.14448189640889
"ENSG00000104903" -2.00030410557455 -1.15381812046759 -3.63841429131179 0.00364142117130037 0.0420430092088683 -2.14606575226507
"ENSG00000253284" -1.62357679920123 -1.63021832598573 -3.63593059037 0.00365764292585423 0.0422094164351546 -2.15052312291595
"ENSG00000235257" 1.66198581270938 1.46355849470691 3.6343311551277 0.00366812854297757 0.042309496501156 -2.15339370075187
"ENSG00000149090" 0.983690105034861 5.71325135707583 3.63376984963633 0.00367181567404314 0.0423276489979571 -2.15440112915768
